19 01 2018 06:30,1268.764038,7.132184982,1076.620718,241.1782074
19 01 2018 09:30,2483.930908,9.612821579,2526.886784,221.4987946
19 01 2018 14:00,2540.60498,10.13665962,2874.187417,196.6049042
20 01 2018 01:50,3604.10498,15.07995033,3600,207.1622925
20 01 2018 04:30,3604.302002,15.43144989,3600,208.1343994
20 01 2018 07:50,3461.35498,18.01350021,3600,200.7908936
20 01 2018 16:00,3461.466064,18.88689041,3600,189.0514984
20 01 2018 17:10,3460.648926,17.47771072,3600,191.4544983
21 01 2018 07:20,2630.200928,10.04986954,2822.721699,198.1625977
21 01 2018 07:40,1799.965942,8.091968536,1583.094954,201.260498
21 01 2018 18:30,3245.874023,11.46584988,3413.265906,179.2342072
22 01 2018 04:40,266.0002136,4.536550045,229.7764473,101.1624985
22 01 2018 10:00,438.9498901,5.145188808,372.4850426,32.57294846
22 01 2018 10:10,637.4852905,5.89201498,589.1605687,21.29009056
22 01 2018 15:30,2998.823975,10.70635986,3158.605958,14.04981041
22 01 2018 17:10,2875.156006,10.5001297,3065.849839,11.5274601
22 01 2018 19:00,3545.269043,14.53044987,3600,13.03931046
23 01 2018 04:40,0,7.09462595,1059.160892,12.65194988
23 01 2018 19:10,563.6088867,8.806694984,2020.198968,26.77947998
24 01 2018 04:00,91.64988708,9.940713882,2754.685176,28.42119026
24 01 2018 04:10,1.359599948,10.01144981,2799.200649,24.30168915
25 01 2018 15:30,0,9.185713768,2264.334985,37.13871002
30 01 2018 20:00,0,9.349851608,2371.518197,261.1982117
30 01 2018 21:50,1238.313965,7.625865936,1323.582434,334.4249878
31 01 2018 01:40,104.7820969,4.06493187,135.1498559,35.61663055
31 01 2018 13:40,0,3.399394989,41.54194823,229.2548981
31 01 2018 19:30,150.5924988,4.308765888,182.5817308,276.6900024
01 02 2018 03:00,3603.194092,13.74808979,3600,202.2044983
01 02 2018 04:20,3603.653076,14.28324986,3600,202.1473999
01 02 2018 10:40,3598.303955,13.78652954,3600,187.510498
01 02 2018 11:30,3332.659912,11.58664989,3442.501706,203.3744965
01 02 2018 19:40,3602.818115,15.66804981,3600,196.2006073
01 02 2018 23:30,3602.351074,19.32184982,3600,198.8005981
02 02 2018 13:10,3601.85498,17.90880966,3600,193.691803
03 02 2018 08:40,3602.35498,20.90732002,3600,182.645401
04 02 2018 09:10,3602.830078,20.49856949,3600,182.1703949
04 02 2018 14:40,3602.10498,19.80794907,3600,219.732605
05 02 2018 04:10,401.9544983,5.467133045,459.5946382,33.26200867
05 02 2018 08:50,1170.302002,7.356275082,1184.79498,63.4278717
05 02 2018 14:50,891.6629028,6.606472015,848.2721436,47.2024498
05 02 2018 15:40,1124.745972,7.287734985,1150.962299,55.67689133
05 02 2018 17:30,1338.10498,7.784567833,1409.147311,74.51290131
05 02 2018 22:20,2595.400879,10.39573002,3014.601441,71.05924988
06 02 2018 00:10,1842.10498,8.949677467,2111.601895,61.90866089
06 02 2018 01:40,1785.511963,8.767066002,1995.047288,63.00374985
06 02 2018 02:10,2174.708984,9.498869896,2469.246707,62.23305893
06 02 2018 09:00,498.4838867,5.539646149,480.4774582,74.61691284
06 02 2018 12:20,0,1.245074987,0,193.5144958
06 02 2018 13:20,15.36458969,3.352974892,37.26249846,71.07565308
06 02 2018 13:30,60.49861908,3.774991035,88.84860154,64.38995361
06 02 2018 15:40,439.9100037,5.601627827,498.7156619,63.35572052
06 02 2018 16:30,461.9674988,5.769215107,549.8825045,71.71008301
06 02 2018 18:50,301.7113953,5.121811867,366.4982326,135.2742004
06 02 2018 19:30,56.63154984,3.701272964,77.78343652,141.7960052
07 02 2018 00:50,0,2.736294985,0,157.8350067
07 02 2018 04:20,504.6498108,6.019590855,630.6193972,207.6170044
07 02 2018 04:40,472.3218079,5.60107708,498.5520037,203.2873993
07 02 2018 21:50,3599.893066,13.0404501,3600,175.3984985
08 02 2018 09:50,3543.60498,16.09707069,3600,208.3692932
08 02 2018 17:10,1702.734985,8.454295158,1799.885437,254.3632965
09 02 2018 03:20,1680.348999,8.047498703,1557.313493,225.1912994
10 02 2018 11:20,0,1.709694982,0,117.5779037
10 02 2018 13:30,169.6074982,3.973553896,122.9782997,100.3074036
10 02 2018 15:00,714.3984985,5.900230885,591.8440711,101.7046967
10 02 2018 16:30,1798.791016,8.56344986,1867.262852,122.3778992
10 02 2018 18:20,531.9498291,5.756259918,545.8282422,140.5164948
11 02 2018 03:30,3498.922119,12.62407017,3587.238621,191.5348969
11 02 2018 05:50,3445.792969,13.12664986,3600,184.9915009
11 02 2018 17:10,1795.921997,8.498123169,1826.836359,245.3838959
12 02 2018 01:10,8.941523552,3.544986963,57.20044604,260.7455139
12 02 2018 01:30,-0.077133402,2.749634981,0,271.6351013
12 02 2018 11:30,0,2.56406498,0,209.3135986
12 02 2018 12:00,0,2.039949894,0,263.4820862
12 02 2018 12:20,0,1.000856996,0,287.635498
12 02 2018 17:20,7.381134987,2.901916027,0,212.2330933
13 02 2018 13:50,138.2198029,4.161336899,153.5498264,202.8771973
13 02 2018 21:50,3460.60498,15.39828968,3600,185.8038025
14 02 2018 04:40,3552.802979,13.26628017,3600,175.9544983
14 02 2018 23:00,3007.498047,10.86128998,3221.237369,193.2440948
15 02 2018 03:50,2255.60498,9.816329002,2672.509428,187.3592072
15 02 2018 06:10,211.2400055,4.498766899,221.7387398,205.7041931
15 02 2018 23:40,2970.649902,10.64914989,3133.973142,69.01920319
16 02 2018 00:40,2897.822998,10.46498966,3048.930489,68.7040863
16 02 2018 04:30,2366.878906,9.464080811,2446.407647,56.69498062
17 02 2018 01:10,1520.590942,7.790774822,1412.555787,53.3260498
17 02 2018 02:20,987.4816284,6.801417828,929.0442721,40.36894989
17 02 2018 06:10,2355.737061,9.435853958,2427.885736,33.8144989
17 02 2018 10:30,2212.60498,8.956354141,2115.89307,35.08618164
17 02 2018 18:40,747.675415,6.198608875,693.0649835,49.07641983
17 02 2018 21:10,521.0640259,5.600709915,498.4429143,70.87863922
18 02 2018 04:00,0,1.747794986,0,125.4436035
18 02 2018 05:10,0,2.071708918,0,176.1074982
18 02 2018 16:00,0,1.457504988,0,75.32436371
19 02 2018 14:30,1692.081055,8.250641823,1676.628081,58.80784988
19 02 2018 14:50,2833.164063,10.51904011,3074.817924,59.07498169
19 02 2018 22:00,3264.072021,11.62804985,3451.873131,69.59922028
19 02 2018 23:00,2355.85498,9.734877586,2615.926282,70.18408203
20 02 2018 04:20,1618.843994,8.221874237,1659.498626,68.26486969
20 02 2018 13:30,230.0240021,4.872996807,305.4011517,74.4986496
20 02 2018 17:50,3.240334988,2.393836021,0,100.879097
20 02 2018 22:50,0,2.424688101,0,106.774498
21 02 2018 00:30,0,2.086668968,0,108.8704987
21 02 2018 05:10,0,2.28281498,0,151.3787994
22 02 2018 00:20,527.8024292,6.226583004,703.1327499,133.8144989
22 02 2018 01:50,226.210495,4.824923992,294.125401,148.9674988
22 02 2018 09:20,0,6.782310963,920.9312912,210.4989929
22 02 2018 13:30,0,7.94405508,1498.123891,249.5207977
22 02 2018 16:40,14.33088017,3.643693924,69.74555498,294.1170044
22 02 2018 17:30,0,1.682531953,0,288.385498
23 02 2018 01:50,38.02970886,3.534323931,55.93853082,28.49827957
23 02 2018 07:40,0,9.654006004,2557.510067,69.1849823
23 02 2018 13:20,0,9.381549835,2392.280807,56.40129089
23 02 2018 23:40,1004.89502,7.05760479,1042.132498,65.59932709
24 02 2018 20:00,899.9998779,6.772778034,916.8997067,64.81764984
25 02 2018 02:00,955.4987183,10.0712204,2835.595708,39.4623909
25 02 2018 15:00,198.1291046,6.522733212,814.9119866,51.69264984
25 02 2018 19:30,0,8.306729317,1710.232908,73.14983368
26 02 2018 03:30,0,11.60624981,3446.979091,77.81259918
26 02 2018 04:00,0,10.45180988,3042.498695,75.66306305
27 02 2018 05:40,1345.956055,7.494607925,1255.184983,208.7463074
27 02 2018 11:30,1901.584961,8.185605049,1638.008498,198.9291992
27 02 2018 19:00,316.4985962,4.881155014,307.331108,198.3159943
28 02 2018 10:40,2256.820068,9.31344986,2347.696695,278.5712891
28 02 2018 19:00,0,4.046620846,131.7042635,50.05149841
01 03 2018 00:50,0,5.599915981,498.20707,28.51563072
03 03 2018 07:00,3601.250977,17.82184982,3600,187.9172974
03 03 2018 09:30,3475.51001,20.85214996,3600,219.8014984
03 03 2018 12:30,3405.866943,12.69962978,3591.044982,258.2987976
03 03 2018 16:50,3584.35791,13.76875019,3600,246.5924988
03 03 2018 17:10,3589.062988,13.7649498,3600,245.1544037
04 03 2018 15:40,448.1954956,5.860414982,578.9048989,16.68471909
05 03 2018 05:00,0,3.703799963,78.14834985,198.5323944
05 03 2018 10:10,0,3.28234911,31.41285309,162.4983978
05 03 2018 11:40,0,3.013324022,16.44057108,129.8984985
06 03 2018 00:10,3164.541992,11.95034981,3514.017465,211.6784973
06 03 2018 02:50,3574.762939,11.97004986,3517.215766,173.0839996
06 03 2018 05:10,3272.10791,11.51214981,3424.807981,186.451004
06 03 2018 14:00,3468.399902,11.93914986,3512.16917,210.2700043
06 03 2018 17:00,3498.214111,12.24007034,3554.443485,216.660202
06 03 2018 18:10,3530.262939,17.27049065,3600,217.0794983
06 03 2018 18:30,3535.498047,16.04777908,3600,217.5646057
07 03 2018 01:50,3462.185059,18.09832001,3600,192.2174988
07 03 2018 03:20,3462.323975,21.6140995,3600,198.9394989
07 03 2018 04:50,3462.35498,18.08344078,3600,188.5794067
07 03 2018 11:50,3597.725098,14.69194984,3600,217.353302
07 03 2018 18:50,3473.343018,12.31624985,3562.782582,222.9167023
07 03 2018 19:10,3209.667969,11.5767498,3440.212192,227.8126984
07 03 2018 22:30,3602.374023,14.21584988,3600,220.7749939
08 03 2018 00:40,3244.696045,11.72004986,3471.542377,216.5411987
08 03 2018 03:30,3187.466064,11.47984982,3416.800533,215.5691071
08 03 2018 11:10,2689.9729,10.03001022,2810.620795,247.8294983
08 03 2018 17:30,554.8862305,5.847791195,574.8368498,294.0539856
09 03 2018 11:00,0,2.656302929,0,162.3144989
09 03 2018 16:00,0,1.583294988,0,345.6809998
10 03 2018 05:10,0,3.781414986,89.85402993,63.36219025
10 03 2018 09:40,0,2.089982986,0,64.82949829
10 03 2018 15:00,0,2.879463911,0,224.8704987
10 03 2018 16:50,323.0234985,5.304979801,414.6088662,221.647995
10 03 2018 21:20,1498.499023,8.334015846,1726.678305,226.9537048
11 03 2018 10:20,488.3517151,5.767449856,549.3290857,212.6573029
11 03 2018 10:30,427.1687012,5.362808228,430.3862878,208.7734985
11 03 2018 13:40,456.0234985,5.759346008,546.7924903,213.0475006
12 03 2018 05:40,2151.10498,9.951940536,2761.856104,194.0178986
12 03 2018 14:40,1326.467041,7.850055218,1445.334398,193.4987946
12 03 2018 21:40,3388.60498,12.61056995,3586.469009,191.6600037
13 03 2018 17:00,2770.731934,10.79856014,3196.584618,227.4980011
14 03 2018 04:50,3603.813965,14.33498001,3600,206.0592041
14 03 2018 10:30,2641.85498,10.22758007,2925.677693,227.7192993
